corpus,beam_rank,field,new_value,historical_value,abs_diff,matches
Jane Eyre,7,uses_new_operator,False,False,,True
Jane Eyre,8,rmse,0.16745026079733993,0.16745026079733993,0.0,True
Jane Eyre,8,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Jane Eyre,8,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Jane Eyre,8,winner_family,other,other,,True
Jane Eyre,8,uses_new_operator,False,False,,True
Jane Eyre,9,rmse,0.1676662998589509,0.1676662998589509,0.0,True
Jane Eyre,9,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Jane Eyre,9,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Jane Eyre,9,winner_family,other,other,,True
Jane Eyre,9,uses_new_operator,False,False,,True
Jane Eyre,10,rmse,0.16802212433557512,0.16802212433557512,0.0,True
Jane Eyre,10,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Jane Eyre,10,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Jane Eyre,10,winner_family,other,other,,True
Jane Eyre,10,uses_new_operator,False,False,,True
King James Bible,1,rmse,0.1854896711109791,0.1854896711109791,0.0,True
King James Bible,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
King James Bible,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
King James Bible,1,winner_family,is,is,,True
King James Bible,1,uses_new_operator,False,False,,True
King James Bible,2,rmse,0.18845643682086718,0.18845643682086718,0.0,True
King James Bible,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
King James Bible,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
King James Bible,2,winner_family,exp,exp,,True
King James Bible,2,uses_new_operator,False,False,,True
King James Bible,3,rmse,0.1897989414396081,0.1897989414396081,0.0,True
King James Bible,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
King James Bible,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
King James Bible,3,winner_family,xpow,xpow,,True
King James Bible,3,uses_new_operator,False,False,,True
King James Bible,4,rmse,0.19031393231636576,0.19031393231636576,0.0,True
King James Bible,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
King James Bible,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
King James Bible,4,winner_family,other,other,,True
King James Bible,4,uses_new_operator,False,False,,True
King James Bible,5,rmse,0.1914413534612705,0.1914413534612705,0.0,True
King James Bible,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
King James Bible,5,expression_display,(1 - x)^2,(1 - x)^2,,True
King James Bible,5,winner_family,euclidean,euclidean,,True
King James Bible,5,uses_new_operator,False,False,,True
King James Bible,6,rmse,0.19163952982997645,0.19163952982997645,0.0,True
King James Bible,6,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
King James Bible,6,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
King James Bible,6,winner_family,other,other,,True
King James Bible,6,uses_new_operator,False,False,,True
King James Bible,7,rmse,0.1932524420326454,0.1932524420326454,0.0,True
King James Bible,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
King James Bible,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
King James Bible,7,winner_family,other,other,,True
King James Bible,7,uses_new_operator,False,False,,True
King James Bible,8,rmse,0.1937384568581069,0.1937384568581069,0.0,True
King James Bible,8,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
King James Bible,8,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
King James Bible,8,winner_family,other,other,,True
King James Bible,8,uses_new_operator,False,False,,True
King James Bible,9,rmse,0.1943807555682465,0.1943807555682465,0.0,True
King James Bible,9,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
King James Bible,9,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
King James Bible,9,winner_family,other,other,,True
King James Bible,9,uses_new_operator,False,False,,True
King James Bible,10,rmse,0.19519313546129038,0.19519313546129038,0.0,True
King James Bible,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
King James Bible,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
King James Bible,10,winner_family,other,other,,True
King James Bible,10,uses_new_operator,False,False,,True
Les Miserables,1,rmse,0.1868492241461159,0.1868492241461159,0.0,True
Les Miserables,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Les Miserables,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Les Miserables,1,winner_family,is,is,,True
Les Miserables,1,uses_new_operator,False,False,,True
Les Miserables,2,rmse,0.18880587501084395,0.18880587501084395,0.0,True
Les Miserables,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Les Miserables,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Les Miserables,2,winner_family,exp,exp,,True
Les Miserables,2,uses_new_operator,False,False,,True
Les Miserables,3,rmse,0.19051378923228393,0.19051378923228393,0.0,True
Les Miserables,3,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Les Miserables,3,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Les Miserables,3,winner_family,other,other,,True
Les Miserables,3,uses_new_operator,False,False,,True
Les Miserables,4,rmse,0.1905762231061338,0.1905762231061338,0.0,True
Les Miserables,4,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Les Miserables,4,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Les Miserables,4,winner_family,xpow,xpow,,True
Les Miserables,4,uses_new_operator,False,False,,True
Les Miserables,5,rmse,0.1915234203750298,0.1915234203750298,0.0,True
Les Miserables,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Les Miserables,5,expression_display,(1 - x)^2,(1 - x)^2,,True
Les Miserables,5,winner_family,euclidean,euclidean,,True
Les Miserables,5,uses_new_operator,False,False,,True
Les Miserables,6,rmse,0.19179657728648045,0.19179657728648045,0.0,True
Les Miserables,6,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
Les Miserables,6,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
Les Miserables,6,winner_family,other,other,,True
Les Miserables,6,uses_new_operator,False,False,,True
Les Miserables,7,rmse,0.1928668929564853,0.1928668929564853,0.0,True
Les Miserables,7,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Les Miserables,7,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Les Miserables,7,winner_family,other,other,,True
Les Miserables,7,uses_new_operator,False,False,,True
Les Miserables,8,rmse,0.19302132016689016,0.19302132016689016,0.0,True
Les Miserables,8,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Les Miserables,8,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Les Miserables,8,winner_family,other,other,,True
Les Miserables,8,uses_new_operator,False,False,,True
Les Miserables,9,rmse,0.193550241230349,0.193550241230349,0.0,True
Les Miserables,9,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Les Miserables,9,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Les Miserables,9,winner_family,other,other,,True
Les Miserables,9,uses_new_operator,False,False,,True
Les Miserables,10,rmse,0.19387955089688624,0.19387955089688624,0.0,True
Les Miserables,10,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Les Miserables,10,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Les Miserables,10,winner_family,other,other,,True
Les Miserables,10,uses_new_operator,False,False,,True
Moby Dick,1,rmse,0.16334575772525425,0.16334575772525425,0.0,True
Moby Dick,1,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Moby Dick,1,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Moby Dick,1,winner_family,exp,exp,,True
Moby Dick,1,uses_new_operator,False,False,,True
Moby Dick,2,rmse,0.1643352350610081,0.1643352350610081,0.0,True
Moby Dick,2,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Moby Dick,2,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Moby Dick,2,winner_family,other,other,,True
Moby Dick,2,uses_new_operator,False,False,,True
Moby Dick,3,rmse,0.16527313193343499,0.16527313193343499,0.0,True
Moby Dick,3,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Moby Dick,3,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Moby Dick,3,winner_family,other,other,,True
Moby Dick,3,uses_new_operator,False,False,,True
Moby Dick,4,rmse,0.16619014146964828,0.16619014146964828,0.0,True
Moby Dick,4,expression,"add[sub[1,x],log[x]]","add[sub[1,x],log[x]]",,True
Moby Dick,4,expression_display,((1-x)+log(x)),((1-x)+log(x)),,True
Moby Dick,4,winner_family,other,other,,True
Moby Dick,4,uses_new_operator,False,False,,True
Moby Dick,5,rmse,0.16664448215301997,0.16664448215301997,0.0,True
Moby Dick,5,expression,"mul[sub[1,x],sub[x,1]]","mul[sub[1,x],sub[x,1]]",,True
Moby Dick,5,expression_display,((1-x)*(x-1)),((1-x)*(x-1)),,True
Moby Dick,5,winner_family,other,other,,True
Moby Dick,5,uses_new_operator,False,False,,True
Moby Dick,6,rmse,0.16670359434462198,0.16670359434462198,0.0,True
Moby Dick,6,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Moby Dick,6,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Moby Dick,6,winner_family,xpow,xpow,,True
Moby Dick,6,uses_new_operator,False,False,,True
Moby Dick,7,rmse,0.1668446074380373,0.1668446074380373,0.0,True
Moby Dick,7,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Moby Dick,7,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Moby Dick,7,winner_family,is,is,,True
Moby Dick,7,uses_new_operator,False,False,,True
Moby Dick,8,rmse,0.1672059075720332,0.1672059075720332,0.0,True
Moby Dick,8,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Moby Dick,8,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Moby Dick,8,winner_family,other,other,,True
Moby Dick,8,uses_new_operator,False,False,,True
Moby Dick,9,rmse,0.1674771082413954,0.1674771082413954,0.0,True
Moby Dick,9,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Moby Dick,9,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Moby Dick,9,winner_family,other,other,,True
Moby Dick,9,uses_new_operator,False,False,,True
Moby Dick,10,rmse,0.16790832742305825,0.16790832742305825,0.0,True
Moby Dick,10,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Moby Dick,10,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Moby Dick,10,winner_family,other,other,,True
Moby Dick,10,uses_new_operator,False,False,,True
Origin of Species,1,rmse,0.17636580852673006,0.17636580852673006,0.0,True
Origin of Species,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Origin of Species,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Origin of Species,1,winner_family,is,is,,True
Origin of Species,1,uses_new_operator,False,False,,True
Origin of Species,2,rmse,0.18042756320488335,0.18042756320488335,0.0,True
Origin of Species,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Origin of Species,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Origin of Species,2,winner_family,exp,exp,,True
Origin of Species,2,uses_new_operator,False,False,,True
Origin of Species,3,rmse,0.1808233752237219,0.1808233752237219,0.0,True
Origin of Species,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Origin of Species,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Origin of Species,3,winner_family,xpow,xpow,,True
Origin of Species,3,uses_new_operator,False,False,,True
Origin of Species,4,rmse,0.18244251857222923,0.18244251857222923,0.0,True
Origin of Species,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Origin of Species,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Origin of Species,4,winner_family,other,other,,True
Origin of Species,4,uses_new_operator,False,False,,True
Origin of Species,5,rmse,0.18389871461013296,0.18389871461013296,0.0,True
Origin of Species,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Origin of Species,5,expression_display,(1 - x)^2,(1 - x)^2,,True
Origin of Species,5,winner_family,euclidean,euclidean,,True
Origin of Species,5,uses_new_operator,False,False,,True
Origin of Species,6,rmse,0.18470282169828559,0.18470282169828559,0.0,True
Origin of Species,6,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
Origin of Species,6,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
Origin of Species,6,winner_family,other,other,,True
Origin of Species,6,uses_new_operator,False,False,,True
Origin of Species,7,rmse,0.18646991992112658,0.18646991992112658,0.0,True
Origin of Species,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Origin of Species,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Origin of Species,7,winner_family,other,other,,True
Origin of Species,7,uses_new_operator,False,False,,True
Origin of Species,8,rmse,0.18763081846028964,0.18763081846028964,0.0,True
Origin of Species,8,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Origin of Species,8,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Origin of Species,8,winner_family,other,other,,True
Origin of Species,8,uses_new_operator,False,False,,True
Origin of Species,9,rmse,0.18824903791789907,0.18824903791789907,0.0,True
Origin of Species,9,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Origin of Species,9,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Origin of Species,9,winner_family,other,other,,True
Origin of Species,9,uses_new_operator,False,False,,True
Origin of Species,10,rmse,0.1906042923427014,0.1906042923427014,0.0,True
Origin of Species,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Origin of Species,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Origin of Species,10,winner_family,other,other,,True
Origin of Species,10,uses_new_operator,False,False,,True
Pride and Prejudice,1,rmse,0.16783926418160022,0.16783926418160022,0.0,True
Pride and Prejudice,1,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Pride and Prejudice,1,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Pride and Prejudice,1,winner_family,exp,exp,,True
Pride and Prejudice,1,uses_new_operator,False,False,,True
Pride and Prejudice,2,rmse,0.17026931052871588,0.17026931052871588,0.0,True
Pride and Prejudice,2,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Pride and Prejudice,2,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Pride and Prejudice,2,winner_family,other,other,,True
Pride and Prejudice,2,uses_new_operator,False,False,,True
Pride and Prejudice,3,rmse,0.17040718698413082,0.17040718698413082,0.0,True
Pride and Prejudice,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Pride and Prejudice,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Pride and Prejudice,3,winner_family,xpow,xpow,,True
Pride and Prejudice,3,uses_new_operator,False,False,,True
Pride and Prejudice,4,rmse,0.17136127135128554,0.17136127135128554,0.0,True
Pride and Prejudice,4,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Pride and Prejudice,4,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Pride and Prejudice,4,winner_family,is,is,,True
Pride and Prejudice,4,uses_new_operator,False,False,,True
Pride and Prejudice,5,rmse,0.17247679441468952,0.17247679441468952,0.0,True
Pride and Prejudice,5,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Pride and Prejudice,5,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Pride and Prejudice,5,winner_family,other,other,,True
Pride and Prejudice,5,uses_new_operator,False,False,,True
Pride and Prejudice,6,rmse,0.17261218799183198,0.17261218799183198,0.0,True
Pride and Prejudice,6,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Pride and Prejudice,6,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Pride and Prejudice,6,winner_family,other,other,,True
Pride and Prejudice,6,uses_new_operator,False,False,,True
Pride and Prejudice,7,rmse,0.17278689290997679,0.17278689290997679,0.0,True
Pride and Prejudice,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Pride and Prejudice,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Pride and Prejudice,7,winner_family,other,other,,True
Pride and Prejudice,7,uses_new_operator,False,False,,True
Pride and Prejudice,8,rmse,0.17328369472839575,0.17328369472839575,0.0,True
Pride and Prejudice,8,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Pride and Prejudice,8,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Pride and Prejudice,8,winner_family,other,other,,True
Pride and Prejudice,8,uses_new_operator,False,False,,True
Pride and Prejudice,9,rmse,0.17497436207033337,0.17497436207033337,0.0,True
Pride and Prejudice,9,expression,"mul[sub[1,x],sub[x,1]]","mul[sub[1,x],sub[x,1]]",,True
Pride and Prejudice,9,expression_display,((1-x)*(x-1)),((1-x)*(x-1)),,True
Pride and Prejudice,9,winner_family,other,other,,True
Pride and Prejudice,9,uses_new_operator,False,False,,True
Pride and Prejudice,10,rmse,0.1751643958019783,0.1751643958019783,0.0,True
Pride and Prejudice,10,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Pride and Prejudice,10,expression_display,(1 - x)^2,(1 - x)^2,,True
Pride and Prejudice,10,winner_family,euclidean,euclidean,,True
Pride and Prejudice,10,uses_new_operator,False,False,,True
Principia Ethica,1,rmse,0.18433252648149676,0.18433252648149676,0.0,True
Principia Ethica,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Principia Ethica,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Principia Ethica,1,winner_family,is,is,,True
Principia Ethica,1,uses_new_operator,False,False,,True
Principia Ethica,2,rmse,0.18558013861480332,0.18558013861480332,0.0,True
Principia Ethica,2,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Principia Ethica,2,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Principia Ethica,2,winner_family,xpow,xpow,,True
Principia Ethica,2,uses_new_operator,False,False,,True
Principia Ethica,3,rmse,0.18570469317744617,0.18570469317744617,0.0,True
Principia Ethica,3,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Principia Ethica,3,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Principia Ethica,3,winner_family,exp,exp,,True
Principia Ethica,3,uses_new_operator,False,False,,True
Principia Ethica,4,rmse,0.188753509622901,0.188753509622901,0.0,True
Principia Ethica,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Principia Ethica,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Principia Ethica,4,winner_family,other,other,,True
Principia Ethica,4,uses_new_operator,False,False,,True
Principia Ethica,5,rmse,0.19100413579783837,0.19100413579783837,0.0,True
Principia Ethica,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Principia Ethica,5,expression_display,(1 - x)^2,(1 - x)^2,,True
Principia Ethica,5,winner_family,euclidean,euclidean,,True
Principia Ethica,5,uses_new_operator,False,False,,True
Principia Ethica,6,rmse,0.19226525583595236,0.19226525583595236,0.0,True
Principia Ethica,6,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Principia Ethica,6,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Principia Ethica,6,winner_family,other,other,,True
Principia Ethica,6,uses_new_operator,False,False,,True
Principia Ethica,7,rmse,0.1929502728604544,0.1929502728604544,0.0,True
Principia Ethica,7,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Principia Ethica,7,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Principia Ethica,7,winner_family,other,other,,True
Principia Ethica,7,uses_new_operator,False,False,,True
Principia Ethica,8,rmse,0.1940077022829837,0.1940077022829837,0.0,True
Principia Ethica,8,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Principia Ethica,8,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Principia Ethica,8,winner_family,other,other,,True
Principia Ethica,8,uses_new_operator,False,False,,True
Principia Ethica,9,rmse,0.19690803353921044,0.19690803353921044,0.0,True
Principia Ethica,9,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
Principia Ethica,9,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
Principia Ethica,9,winner_family,other,other,,True
Principia Ethica,9,uses_new_operator,False,False,,True
Principia Ethica,10,rmse,0.19699495435247777,0.19699495435247777,0.0,True
Principia Ethica,10,expression,"div[sub[1,x],eml[x,x]]","div[sub[1,x],eml[x,x]]",,True
Principia Ethica,10,expression_display,"((1-x)/EML(x,x))","((1-x)/EML(x,x))",,True
Principia Ethica,10,winner_family,other,other,,True
Principia Ethica,10,uses_new_operator,False,False,,True
The Iliad,1,rmse,0.18039390059445717,0.18039390059445717,0.0,True
The Iliad,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
The Iliad,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
The Iliad,1,winner_family,is,is,,True
The Iliad,1,uses_new_operator,False,False,,True
The Iliad,2,rmse,0.18248795135804466,0.18248795135804466,0.0,True
The Iliad,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
The Iliad,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
The Iliad,2,winner_family,exp,exp,,True
The Iliad,2,uses_new_operator,False,False,,True
The Iliad,3,rmse,0.18347525186194907,0.18347525186194907,0.0,True
The Iliad,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
The Iliad,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
The Iliad,3,winner_family,xpow,xpow,,True
The Iliad,3,uses_new_operator,False,False,,True
The Iliad,4,rmse,0.1843815663552406,0.1843815663552406,0.0,True
The Iliad,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
The Iliad,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
The Iliad,4,winner_family,other,other,,True
The Iliad,4,uses_new_operator,False,False,,True
The Iliad,5,rmse,0.18573989590774173,0.18573989590774173,0.0,True
The Iliad,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
The Iliad,5,expression_display,(1 - x)^2,(1 - x)^2,,True
The Iliad,5,winner_family,euclidean,euclidean,,True
The Iliad,5,uses_new_operator,False,False,,True
The Iliad,6,rmse,0.18709277932509552,0.18709277932509552,0.0,True
The Iliad,6,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
The Iliad,6,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
The Iliad,6,winner_family,other,other,,True
The Iliad,6,uses_new_operator,False,False,,True
The Iliad,7,rmse,0.1878612415675822,0.1878612415675822,0.0,True
The Iliad,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
The Iliad,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
The Iliad,7,winner_family,other,other,,True
The Iliad,7,uses_new_operator,False,False,,True
The Iliad,8,rmse,0.18842517770533024,0.18842517770533024,0.0,True
The Iliad,8,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
The Iliad,8,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
The Iliad,8,winner_family,other,other,,True
The Iliad,8,uses_new_operator,False,False,,True
The Iliad,9,rmse,0.18855158818965834,0.18855158818965834,0.0,True
The Iliad,9,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
The Iliad,9,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
The Iliad,9,winner_family,other,other,,True
The Iliad,9,uses_new_operator,False,False,,True
The Iliad,10,rmse,0.18973908008828885,0.18973908008828885,0.0,True
The Iliad,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
The Iliad,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
The Iliad,10,winner_family,other,other,,True
The Iliad,10,uses_new_operator,False,False,,True
Ulysses,1,rmse,0.1830188859516618,0.1830188859516618,0.0,True
Ulysses,1,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Ulysses,1,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Ulysses,1,winner_family,exp,exp,,True
Ulysses,1,uses_new_operator,False,False,,True
Ulysses,2,rmse,0.18357922799465115,0.18357922799465115,0.0,True
Ulysses,2,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Ulysses,2,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Ulysses,2,winner_family,xpow,xpow,,True
Ulysses,2,uses_new_operator,False,False,,True
Ulysses,3,rmse,0.1841920533333066,0.1841920533333066,0.0,True
Ulysses,3,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Ulysses,3,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Ulysses,3,winner_family,other,other,,True
Ulysses,3,uses_new_operator,False,False,,True
Ulysses,4,rmse,0.1847061265396885,0.1847061265396885,0.0,True
Ulysses,4,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Ulysses,4,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Ulysses,4,winner_family,is,is,,True
Ulysses,4,uses_new_operator,False,False,,True
Ulysses,5,rmse,0.18493789288633808,0.18493789288633808,0.0,True
Ulysses,5,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Ulysses,5,expression_display,(1 - x)^2,(1 - x)^2,,True
Ulysses,5,winner_family,euclidean,euclidean,,True
Ulysses,5,uses_new_operator,False,False,,True
